id_suministro,id_cliente,direccion_suministro,distrito,cod_sector,zona,nivel_tension,id_sist_electrico,fecha_alta_suministro,estado_suministro
1908598,598,Psje. Rojas 290,San Borja,SANBORJA_001,Zona_04,BT,5,2024-12-18,ACTIVO
4983480,599,Av. Vargas 658,Lince,LINCE_001,Zona_09,BT,4,2022-02-07,ACTIVO
1383408,600,Calle Vargas 445,El Agustino,ELAGUSTINO_001,Zona_08,BT,7,2025-04-09,ACTIVO
5354039,601,Psje. Pérez 125,El Agustino,ELAGUSTINO_001,Zona_10,BT,8,2023-04-29,ACTIVO
3236003,602,Psje. Lopez 933,Punta Hermosa,PUNTAHERMOSA_001,Zona_10,BT,3,2023-04-09,ACTIVO
5544360,603,Av. Mendoza 763,Punta Negra,PUNTANEGRA_001,Zona_10,BT,5,2023-11-07,ACTIVO
4059172,604,Psje. Pérez 358,El Agustino,ELAGUSTINO_001,Zona_07,BT,8,2024-12-01,ACTIVO
9246516,605,Jr. Castro 849,Punta Negra,PUNTANEGRA_001,Zona_08,BT,3,2025-03-20,ACTIVO
4058523,606,Jr. Castro 903,San Borja,SANBORJA_001,Zona_01,BT,4,2025-05-18,ACTIVO
3670802,607,Av. García 729,Miraflores,MIRAFLORES_001,Zona_08,BT,5,2023-10-04,ACTIVO
5059296,607,Calle García 234,Miraflores,MIRAFLORES_001,Zona_08,BT,5,2023-05-07,ACTIVO
9903500,608,Calle Mendoza 209,Santa Anita,SANTANITA_001,Zona_05,BT,6,2024-05-12,ACTIVO
3102129,609,Calle Torres 929,Lince,LINCE_001,Zona_07,BT,6,2024-10-25,ACTIVO
3903770,610,Av. Castro 934,Villa El Salvador,VES_001,Zona_05,BT,6,2025-06-25,ACTIVO
5639049,611,Av. Salazar 224,Puente Piedra,PUENTEPEDRA_001,Zona_04,BT,7,2022-04-09,ACTIVO
7732877,612,Av. Pérez 498,Ate,ATE_001,Zona_03,BT,7,2025-01-16,ACTIVO
8959321,612,Jr. Lopez 860,Ate,ATE_001,Zona_06,BT,4,2024-07-26,ACTIVO
1944270,613,Calle Romero 578,Chorrillos,CHORRILLOS_001,Zona_04,BT,3,2024-02-07,ACTIVO
7403446,614,Psje. Huamán 664,Lurín,LURIN_001,Zona_07,BT,5,2019-08-13,RETIRADO
8036041,615,Calle Ramírez 299,Lince,LINCE_001,Zona_04,BT,2,2022-07-05,ACTIVO
5356137,616,Calle Ramírez 496,Breña,BRENA_001,Zona_05,BT,3,2025-10-05,ACTIVO
6453467,617,Calle Quispe 582,Santa María del Mar,SANTAMARIADELMAR_001,Zona_08,BT,5,2024-08-13,ACTIVO
3266981,618,Psje. Salazar 184,Chaclacayo,CHACLACAYO_001,Zona_03,BT,8,2023-12-09,ACTIVO
2259308,619,Psje. Salazar 158,Punta Negra,PUNTANEGRA_001,Zona_01,MT,2,2025-10-01,ACTIVO
4895460,620,Av. Huamán 904,Barranco,BARRANCO_001,Zona_07,BT,4,2025-09-24,ACTIVO
8351095,621,Jr. Salazar 889,Santa Anita,SANTANITA_001,Zona_03,MT,4,2023-12-27,ACTIVO
6069668,622,Jr. Torres 203,Pachacámac,PACHACAMAC_001,Zona_03,BT,3,2021-05-23,ACTIVO
2548207,623,Jr. Quispe 161,Villa El Salvador,VES_001,Zona_08,BT,7,2025-03-15,ACTIVO
7147792,623,Psje. Vargas 428,Villa El Salvador,VES_001,Zona_01,BT,1,2024-02-26,ACTIVO
3817539,624,Calle Mendoza 214,San Juan de Miraflores,SANJUANDEMIRAFLORES_001,Zona_05,BT,3,2025-08-05,ACTIVO
8003634,625,Psje. Rodríguez 736,Barranco,BARRANCO_001,Zona_09,BT,2,2025-04-10,ACTIVO
5660174,625,Psje. Herrera 120,Barranco,BARRANCO_001,Zona_10,BT,6,2023-01-25,ACTIVO
8671833,626,Jr. Díaz 996,Ancón,ANCON_001,Zona_04,BT,5,2025-08-15,ACTIVO
9075552,627,Av. Gonzales 651,Magdalena del Mar,MAGDALENA_001,Zona_07,BT,3,2024-05-17,ACTIVO
1675779,628,Psje. Díaz 735,Santa María del Mar,SANTAMARIADELMAR_001,Zona_08,BT,7,2025-08-20,ACTIVO
1929073,628,Jr. Díaz 190,Santa María del Mar,SANTAMARIADELMAR_001,Zona_05,BT,8,2025-03-23,ACTIVO
5012614,629,Jr. Lopez 133,Barranco,BARRANCO_001,Zona_02,BT,8,2023-01-28,ACTIVO
3486962,630,Psje. Torres 721,Magdalena del Mar,MAGDALENA_001,Zona_02,BT,8,2021-01-21,ACTIVO
8789724,631,Calle Castro 164,Lurigancho-Chosica,LURIGANCHO_001,Zona_04,BT,7,2025-09-25,SUSPENDIDO
8181018,632,Av. Pérez 397,Villa El Salvador,VES_001,Zona_06,BT,6,2024-05-16,SUSPENDIDO
4843131,633,Psje. Lopez 187,Rímac,RIMAC_001,Zona_07,BT,7,2023-03-29,ACTIVO
2726981,634,Av. Herrera 958,La Victoria,LAVICTORIA_001,Zona_08,BT,2,2020-02-16,ACTIVO
9683806,635,Calle Castro 437,Magdalena del Mar,MAGDALENA_001,Zona_02,BT,6,2025-07-04,ACTIVO
9293388,636,Calle Ramírez 544,San Miguel,SANMIGUEL_001,Zona_02,BT,8,2023-03-02,ACTIVO
1683242,637,Psje. Torres 798,Villa María del Triunfo,VMT_001,Zona_03,BT,3,2024-12-29,ACTIVO
7265676,638,Av. Pérez 782,Lurigancho-Chosica,LURIGANCHO_001,Zona_01,BT,8,2025-04-08,ACTIVO
3202233,639,Psje. Rodríguez 849,Breña,BRENA_001,Zona_07,BT,4,2025-07-22,ACTIVO
4238390,640,Calle Lopez 733,San Borja,SANBORJA_001,Zona_10,BT,2,2023-12-21,ACTIVO
4726461,641,Calle García 917,Chorrillos,CHORRILLOS_001,Zona_09,BT,8,2025-07-14,ACTIVO
1333405,642,Psje. Pérez 943,Pucusana,PUCUSANA_001,Zona_07,MT,2,2023-06-29,ACTIVO
2106131,643,Av. García 114,Surquillo,SURQUILLO_001,Zona_09,BT,3,2021-05-21,ACTIVO
2214715,644,Av. Quispe 471,Miraflores,MIRAFLORES_001,Zona_06,BT,2,2025-04-02,ACTIVO
9564754,645,Calle Gonzales 304,San Luis,SANLUIS_001,Zona_01,BT,4,2025-08-04,ACTIVO
9457963,646,Av. Rojas 453,Lurigancho-Chosica,LURIGANCHO_001,Zona_01,BT,7,2024-05-26,ACTIVO
9057779,646,Av. Gonzales 483,Lurigancho-Chosica,LURIGANCHO_001,Zona_10,BT,3,2025-01-15,RETIRADO
9330666,647,Calle García 855,Puente Piedra,PUENTEPEDRA_001,Zona_08,BT,8,2024-07-09,ACTIVO
5883188,647,Calle Rojas 961,Puente Piedra,PUENTEPEDRA_001,Zona_09,BT,3,2019-07-20,ACTIVO
4216458,648,Psje. Romero 712,Miraflores,MIRAFLORES_001,Zona_06,BT,8,2025-01-02,ACTIVO
6440685,649,Av. Díaz 830,Puente Piedra,PUENTEPEDRA_001,Zona_02,BT,3,2025-01-05,SUSPENDIDO
7581403,650,Calle Lopez 405,Jesús María,JESUSMARIA_001,Zona_05,BT,4,2022-11-18,ACTIVO
4335450,650,Calle Quispe 317,Jesús María,JESUSMARIA_001,Zona_02,BT,4,2023-03-11,ACTIVO
9663416,651,Calle Quispe 392,Lurigancho-Chosica,LURIGANCHO_001,Zona_02,BT,2,2021-02-23,SUSPENDIDO
4582467,652,Calle Vargas 206,Barranco,BARRANCO_001,Zona_03,BT,7,2023-10-07,ACTIVO
4229097,653,Jr. Gonzales 700,Santa Anita,SANTANITA_001,Zona_01,BT,3,2024-10-04,ACTIVO
1585714,654,Av. Díaz 294,Villa María del Triunfo,VMT_001,Zona_06,BT,3,2025-01-27,ACTIVO
9669302,655,Psje. Lopez 119,Carabayllo,CARABAYLLO_001,Zona_07,BT,1,2025-03-21,ACTIVO
4254075,656,Psje. Mendoza 826,Cieneguilla,CIENEGUILLA_001,Zona_04,BT,3,2025-03-24,ACTIVO
6021634,657,Jr. Huamán 559,Punta Hermosa,PUNTAHERMOSA_001,Zona_05,BT,6,2024-05-07,ACTIVO
5691576,658,Calle Mendoza 328,Lurigancho-Chosica,LURIGANCHO_001,Zona_01,BT,8,2023-09-23,ACTIVO
8892920,659,Jr. Ramírez 286,Comas,COMAS_001,Zona_07,BT,5,2025-03-07,RETIRADO
5813994,660,Calle Gonzales 119,Comas,COMAS_001,Zona_03,BT,2,2025-03-21,ACTIVO
3297887,660,Av. Herrera 683,Comas,COMAS_001,Zona_05,BT,4,2024-07-16,ACTIVO
7561387,661,Av. Rodríguez 334,Lince,LINCE_001,Zona_01,BT,6,2022-07-17,ACTIVO
6381255,661,Psje. Pérez 898,Lince,LINCE_001,Zona_05,BT,2,2025-05-28,ACTIVO
3120416,662,Av. Pérez 522,San Isidro,SANISIDRO_001,Zona_05,BT,4,2025-06-14,ACTIVO
5148397,663,Psje. Sánchez 468,Lince,LINCE_001,Zona_01,BT,7,2025-06-06,ACTIVO
3560687,664,Psje. Díaz 923,Rímac,RIMAC_001,Zona_10,BT,3,2022-09-24,SUSPENDIDO
2291683,665,Jr. Ramírez 494,Breña,BRENA_001,Zona_02,BT,8,2021-07-30,SUSPENDIDO
7243091,665,Calle García 998,Breña,BRENA_001,Zona_05,BT,7,2022-12-04,ACTIVO
4902768,666,Jr. Chávez 677,Comas,COMAS_001,Zona_10,BT,5,2025-06-09,ACTIVO
7119806,666,Calle Romero 654,Comas,COMAS_001,Zona_01,BT,7,2024-12-05,ACTIVO
2784362,667,Psje. Pérez 559,Carabayllo,CARABAYLLO_001,Zona_04,BT,4,2021-10-25,ACTIVO
8348820,668,Av. Sánchez 148,San Luis,SANLUIS_001,Zona_03,BT,7,2025-07-01,ACTIVO
1942438,669,Jr. Rodríguez 552,San Borja,SANBORJA_001,Zona_09,BT,2,2025-08-17,ACTIVO
1346976,670,Psje. Castro 162,Barranco,BARRANCO_001,Zona_02,BT,4,2025-09-22,ACTIVO
7206608,671,Av. Flores 853,Chorrillos,CHORRILLOS_001,Zona_08,BT,8,2025-09-24,ACTIVO
1703209,672,Jr. García 445,San Juan de Lurigancho,SJL_001,Zona_01,BT,5,2023-08-10,ACTIVO
7555456,673,Jr. Rodríguez 815,Rímac,RIMAC_001,Zona_04,BT,3,2025-07-02,ACTIVO
6688338,674,Jr. Ramírez 148,Villa María del Triunfo,VMT_001,Zona_07,BT,4,2023-05-31,ACTIVO
2783262,675,Calle Chávez 788,San Juan de Miraflores,SANJUANDEMIRAFLORES_001,Zona_07,BT,8,2025-03-14,ACTIVO
3873633,676,Calle García 890,San Miguel,SANMIGUEL_001,Zona_03,BT,2,2022-08-05,ACTIVO
4286856,677,Av. Herrera 745,Jesús María,JESUSMARIA_001,Zona_09,BT,2,2023-03-22,ACTIVO
6085853,678,Av. Salazar 601,Santiago de Surco,SURCO_001,Zona_10,BT,2,2025-06-23,ACTIVO
7911272,679,Psje. Vargas 173,La Victoria,LAVICTORIA_001,Zona_06,BT,2,2024-01-22,ACTIVO
5126489,680,Calle Huamán 987,Rímac,RIMAC_001,Zona_01,BT,4,2025-05-20,ACTIVO
8429062,681,Psje. Chávez 970,Comas,COMAS_001,Zona_01,BT,8,2025-10-10,SUSPENDIDO
6205189,681,Psje. Huamán 408,Comas,COMAS_001,Zona_02,BT,8,2025-04-18,ACTIVO
4400352,682,Calle Chávez 851,San Juan de Miraflores,SANJUANDEMIRAFLORES_001,Zona_07,BT,5,2024-02-16,ACTIVO
6546109,683,Jr. Huamán 188,Barranco,BARRANCO_001,Zona_05,BT,1,2022-01-17,RETIRADO
5726012,684,Jr. Vargas 121,Ate,ATE_001,Zona_07,BT,1,2025-09-07,ACTIVO
9076021,684,Psje. Díaz 487,Ate,ATE_001,Zona_07,BT,1,2023-06-11,ACTIVO
5268915,685,Av. Quispe 603,San Borja,SANBORJA_001,Zona_03,BT,2,2021-12-30,ACTIVO
9146424,686,Av. Sánchez 624,San Isidro,SANISIDRO_001,Zona_08,BT,6,2021-03-10,ACTIVO
7192586,686,Psje. Rojas 303,San Isidro,SANISIDRO_001,Zona_02,BT,7,2023-10-25,ACTIVO
9545304,686,Psje. Mendoza 916,San Isidro,SANISIDRO_001,Zona_08,BT,3,2020-04-25,SUSPENDIDO
7159402,687,Calle Huamán 644,San Juan de Lurigancho,SJL_001,Zona_09,BT,2,2024-08-18,ACTIVO
3654247,688,Psje. Rojas 932,Lince,LINCE_001,Zona_08,BT,4,2024-03-11,ACTIVO
8671575,689,Jr. Castro 662,Santiago de Surco,SURCO_001,Zona_02,BT,7,2022-07-17,ACTIVO
9339419,689,Jr. Torres 486,Santiago de Surco,SURCO_001,Zona_07,BT,2,2025-02-13,ACTIVO
9795113,690,Av. Sánchez 869,Rímac,RIMAC_001,Zona_05,BT,3,2022-06-11,ACTIVO
2089277,691,Calle Sánchez 786,San Bartolo,SANBARTOLO_001,Zona_09,BT,5,2022-12-21,ACTIVO
3229270,691,Psje. Lopez 220,San Bartolo,SANBARTOLO_001,Zona_09,BT,8,2023-02-28,ACTIVO
3420522,692,Psje. Mendoza 120,San Martín de Porres,SMP_001,Zona_04,BT,2,2025-06-02,ACTIVO
8296278,692,Jr. Gonzales 544,San Martín de Porres,SMP_001,Zona_01,BT,7,2022-05-01,ACTIVO
1830167,693,Jr. Ramírez 480,El Agustino,ELAGUSTINO_001,Zona_08,BT,4,2025-10-22,RETIRADO
7050136,694,Psje. Lopez 801,Pachacámac,PACHACAMAC_001,Zona_01,BT,7,2023-08-23,ACTIVO
7599773,695,Calle Torres 255,Independencia,INDEPENDENCIA_001,Zona_01,BT,1,2024-10-18,ACTIVO
9271468,696,Jr. Romero 488,Surquillo,SURQUILLO_001,Zona_02,BT,3,2019-06-17,ACTIVO
4539139,697,Psje. Gonzales 454,Pucusana,PUCUSANA_001,Zona_08,BT,2,2023-10-28,ACTIVO
4509634,697,Av. Herrera 477,Pucusana,PUCUSANA_001,Zona_07,BT,7,2025-03-13,ACTIVO
6511973,698,Av. Herrera 942,San Juan de Miraflores,SANJUANDEMIRAFLORES_001,Zona_10,BT,5,2025-07-26,SUSPENDIDO
1421903,698,Jr. Salazar 577,San Juan de Miraflores,SANJUANDEMIRAFLORES_001,Zona_09,BT,5,2025-10-08,ACTIVO
4515088,699,Psje. Rodríguez 887,Lince,LINCE_001,Zona_02,BT,1,2023-04-22,SUSPENDIDO
4829904,699,Psje. García 260,Lince,LINCE_001,Zona_10,BT,1,2020-07-27,ACTIVO
3871527,700,Calle Díaz 638,Ancón,ANCON_001,Zona_01,BT,5,2022-06-21,ACTIVO
3130177,701,Calle Pérez 248,Barranco,BARRANCO_001,Zona_05,BT,7,2025-05-13,ACTIVO
5397259,702,Calle Romero 882,Comas,COMAS_001,Zona_02,BT,7,2024-04-10,ACTIVO
5152779,703,Jr. Gonzales 679,Chorrillos,CHORRILLOS_001,Zona_01,BT,3,2022-03-18,ACTIVO
8304962,703,Calle Rojas 444,Chorrillos,CHORRILLOS_001,Zona_09,BT,2,2021-10-21,ACTIVO
3295116,704,Av. Mendoza 575,Rímac,RIMAC_001,Zona_10,BT,5,2024-12-21,SUSPENDIDO
9619506,704,Calle Romero 370,Rímac,RIMAC_001,Zona_01,BT,8,2024-12-09,ACTIVO
7417027,705,Psje. Chávez 666,Pueblo Libre,PUEBLOLIBRE_001,Zona_02,MT,7,2025-04-12,ACTIVO
7350618,705,Psje. Rojas 231,Pueblo Libre,PUEBLOLIBRE_001,Zona_07,BT,2,2023-11-28,ACTIVO
4194008,706,Psje. Chávez 520,San Juan de Miraflores,SANJUANDEMIRAFLORES_001,Zona_04,BT,2,2021-03-28,ACTIVO
1091920,707,Calle Herrera 244,Barranco,BARRANCO_001,Zona_03,BT,5,2024-11-07,ACTIVO
2071182,708,Calle Vargas 212,Villa El Salvador,VES_001,Zona_09,BT,1,2025-06-12,RETIRADO
4808567,709,Jr. Herrera 960,El Agustino,ELAGUSTINO_001,Zona_04,BT,8,2024-07-17,ACTIVO
3684846,710,Jr. Romero 429,Rímac,RIMAC_001,Zona_09,BT,1,2025-08-02,ACTIVO
5141808,711,Calle Vargas 767,San Juan de Lurigancho,SJL_001,Zona_10,BT,6,2025-05-29,ACTIVO
1901381,712,Calle Quispe 247,San Juan de Lurigancho,SJL_001,Zona_03,BT,8,2021-02-14,ACTIVO
9362128,713,Psje. Díaz 183,San Juan de Lurigancho,SJL_001,Zona_03,BT,1,2022-06-26,ACTIVO
6726262,714,Av. Castro 374,San Miguel,SANMIGUEL_001,Zona_02,BT,7,2024-03-19,ACTIVO
6661940,714,Psje. García 123,San Miguel,SANMIGUEL_001,Zona_05,BT,6,2022-08-12,ACTIVO
4418739,715,Calle Romero 692,Surquillo,SURQUILLO_001,Zona_03,BT,6,2022-07-04,ACTIVO
7570711,716,Psje. Mendoza 731,San Isidro,SANISIDRO_001,Zona_10,BT,3,2022-10-04,ACTIVO
7665749,716,Av. Huamán 107,San Isidro,SANISIDRO_001,Zona_04,BT,5,2025-04-07,SUSPENDIDO
2082282,717,Jr. García 467,Breña,BRENA_001,Zona_04,BT,7,2025-06-13,ACTIVO
6217280,718,Jr. Romero 709,Chaclacayo,CHACLACAYO_001,Zona_09,BT,5,2025-08-06,ACTIVO
7379904,719,Jr. Ramírez 875,Pueblo Libre,PUEBLOLIBRE_001,Zona_07,BT,1,2025-03-05,ACTIVO
4038798,720,Av. Flores 576,Pueblo Libre,PUEBLOLIBRE_001,Zona_03,BT,8,2024-01-21,ACTIVO
8103593,721,Av. Romero 319,Magdalena del Mar,MAGDALENA_001,Zona_09,BT,7,2024-03-05,ACTIVO
3931769,721,Psje. Herrera 790,Magdalena del Mar,MAGDALENA_001,Zona_10,BT,5,2025-07-30,ACTIVO
6491027,722,Psje. Vargas 198,La Molina,LAMOLINA_001,Zona_07,BT,3,2025-09-24,RETIRADO
4782539,723,Jr. Gonzales 336,San Bartolo,SANBARTOLO_001,Zona_03,BT,7,2025-06-18,ACTIVO
7002421,724,Av. Castro 675,San Martín de Porres,SMP_001,Zona_05,BT,5,2024-10-24,ACTIVO
9978900,725,Psje. Herrera 678,Independencia,INDEPENDENCIA_001,Zona_03,BT,8,2025-08-01,ACTIVO
1627600,726,Psje. Salazar 837,Lince,LINCE_001,Zona_01,BT,7,2019-04-21,ACTIVO
4105536,727,Psje. Romero 993,Punta Hermosa,PUNTAHERMOSA_001,Zona_07,BT,4,2022-08-19,ACTIVO
8338858,728,Av. Torres 786,Pueblo Libre,PUEBLOLIBRE_001,Zona_05,BT,2,2025-06-26,ACTIVO
6732123,728,Calle Ramírez 471,Pueblo Libre,PUEBLOLIBRE_001,Zona_02,BT,5,2022-08-13,ACTIVO
8685509,729,Av. Pérez 358,Carabayllo,CARABAYLLO_001,Zona_02,BT,8,2025-07-03,ACTIVO
2842785,730,Psje. Pérez 717,San Juan de Miraflores,SANJUANDEMIRAFLORES_001,Zona_08,BT,1,2023-05-24,ACTIVO
1309406,731,Calle Castro 138,Chorrillos,CHORRILLOS_001,Zona_03,BT,6,2024-12-02,ACTIVO
9350038,732,Jr. Quispe 665,San Borja,SANBORJA_001,Zona_10,BT,2,2023-05-13,ACTIVO
1309197,733,Psje. Mendoza 443,San Juan de Miraflores,SANJUANDEMIRAFLORES_001,Zona_06,BT,6,2022-04-15,ACTIVO
1956656,734,Jr. Sánchez 675,Miraflores,MIRAFLORES_001,Zona_06,BT,3,2025-09-14,ACTIVO
7734713,735,Jr. Huamán 138,Ate,ATE_001,Zona_03,BT,1,2023-06-14,ACTIVO
2051675,735,Calle Ramírez 217,Ate,ATE_001,Zona_06,BT,1,2024-12-05,ACTIVO
3746695,736,Jr. Lopez 939,San Bartolo,SANBARTOLO_001,Zona_08,BT,5,2025-10-24,ACTIVO
2600716,737,Psje. Díaz 484,Lince,LINCE_001,Zona_10,BT,4,2025-10-22,ACTIVO
3220400,738,Calle Ramírez 180,San Luis,SANLUIS_001,Zona_07,BT,2,2023-05-16,ACTIVO
6633979,739,Av. Quispe 431,Punta Hermosa,PUNTAHERMOSA_001,Zona_04,BT,8,2023-07-15,ACTIVO
4194196,739,Psje. Flores 178,Punta Hermosa,PUNTAHERMOSA_001,Zona_08,BT,7,2023-07-04,ACTIVO
5286749,740,Calle Torres 381,Lurín,LURIN_001,Zona_09,BT,1,2024-04-14,ACTIVO
5060785,741,Calle Sánchez 397,Pucusana,PUCUSANA_001,Zona_06,BT,8,2022-09-23,ACTIVO
4183129,742,Psje. Chávez 313,San Luis,SANLUIS_001,Zona_04,BT,1,2023-05-27,ACTIVO
5132248,742,Av. Rojas 873,San Luis,SANLUIS_001,Zona_07,BT,2,2023-08-03,ACTIVO
8421571,743,Psje. Gonzales 825,San Juan de Miraflores,SANJUANDEMIRAFLORES_001,Zona_10,BT,2,2025-04-01,SUSPENDIDO
1386122,744,Jr. Quispe 304,Santa Anita,SANTANITA_001,Zona_04,BT,8,2024-10-26,ACTIVO
1608149,745,Psje. Torres 210,Breña,BRENA_001,Zona_10,BT,7,2023-06-09,ACTIVO
2174605,745,Psje. Pérez 423,Breña,BRENA_001,Zona_07,BT,1,2022-03-15,ACTIVO
9503891,746,Psje. Rojas 187,Breña,BRENA_001,Zona_04,BT,4,2025-07-22,ACTIVO
4646793,747,Psje. Torres 695,Comas,COMAS_001,Zona_05,BT,6,2025-03-02,ACTIVO
9002972,748,Av. Salazar 865,Punta Negra,PUNTANEGRA_001,Zona_07,MT,5,2019-08-03,ACTIVO
6529457,749,Av. Rodríguez 793,Santiago de Surco,SURCO_001,Zona_03,MT,6,2019-01-24,ACTIVO
3313547,750,Calle Flores 966,Miraflores,MIRAFLORES_001,Zona_02,BT,2,2025-09-01,ACTIVO
3764520,751,Calle Quispe 476,San Martín de Porres,SMP_001,Zona_05,BT,8,2025-10-24,ACTIVO
9351587,752,Av. Herrera 422,Chaclacayo,CHACLACAYO_001,Zona_01,BT,1,2023-10-01,ACTIVO
9032525,753,Psje. Torres 294,Ancón,ANCON_001,Zona_08,BT,7,2025-10-01,ACTIVO
4990722,754,Psje. Flores 472,San Luis,SANLUIS_001,Zona_03,BT,8,2025-07-28,ACTIVO
2928789,755,Jr. Vargas 604,La Molina,LAMOLINA_001,Zona_08,BT,4,2024-06-03,ACTIVO
8093843,755,Psje. Rodríguez 712,La Molina,LAMOLINA_001,Zona_08,BT,3,2023-09-25,ACTIVO
2827384,756,Jr. Romero 102,Carabayllo,CARABAYLLO_001,Zona_01,BT,1,2023-10-09,ACTIVO
8740637,756,Psje. Herrera 441,Carabayllo,CARABAYLLO_001,Zona_04,BT,7,2025-07-25,ACTIVO
2066332,757,Av. Salazar 335,San Miguel,SANMIGUEL_001,Zona_02,BT,2,2025-05-16,ACTIVO
6889142,758,Av. Lopez 288,Villa El Salvador,VES_001,Zona_10,BT,3,2024-09-15,SUSPENDIDO
2212491,759,Av. Rojas 194,San Martín de Porres,SMP_001,Zona_09,BT,5,2023-07-14,ACTIVO
3393632,760,Av. García 117,San Miguel,SANMIGUEL_001,Zona_08,BT,1,2024-09-21,ACTIVO
8568359,761,Calle Flores 214,Punta Hermosa,PUNTAHERMOSA_001,Zona_01,BT,7,2023-12-23,SUSPENDIDO
9948824,762,Calle Vargas 603,San Martín de Porres,SMP_001,Zona_08,BT,6,2022-05-17,ACTIVO
4875187,763,Calle Salazar 735,Jesús María,JESUSMARIA_001,Zona_05,BT,7,2021-04-03,ACTIVO
3347106,763,Jr. Huamán 896,Jesús María,JESUSMARIA_001,Zona_09,BT,6,2021-04-23,ACTIVO
5178899,764,Psje. Castro 570,Ate,ATE_001,Zona_09,BT,4,2025-04-28,ACTIVO
4740713,765,Jr. Rojas 385,Rímac,RIMAC_001,Zona_10,BT,7,2025-04-16,ACTIVO
5114637,766,Calle Ramírez 719,Punta Hermosa,PUNTAHERMOSA_001,Zona_07,BT,4,2021-08-21,ACTIVO
3752638,767,Jr. Torres 669,Breña,BRENA_001,Zona_04,BT,7,2022-08-18,ACTIVO
2428266,768,Av. Huamán 792,San Juan de Lurigancho,SJL_001,Zona_07,BT,8,2023-03-11,ACTIVO
5458762,768,Jr. Castro 107,San Juan de Lurigancho,SJL_001,Zona_04,MT,7,2025-09-06,ACTIVO
6141040,769,Jr. García 633,Santiago de Surco,SURCO_001,Zona_01,BT,8,2021-09-07,ACTIVO
2593397,769,Jr. Rojas 486,Santiago de Surco,SURCO_001,Zona_05,BT,5,2022-05-07,ACTIVO
5062828,770,Psje. Sánchez 125,Santa Anita,SANTANITA_001,Zona_10,BT,1,2024-01-28,ACTIVO
4942428,771,Av. Herrera 126,Los Olivos,LOSOLIVOS_001,Zona_01,BT,7,2022-07-04,ACTIVO
1069609,771,Av. Vargas 239,Los Olivos,LOSOLIVOS_001,Zona_10,BT,2,2024-12-29,ACTIVO
5313689,772,Psje. Ramírez 489,Magdalena del Mar,MAGDALENA_001,Zona_07,BT,2,2025-10-28,ACTIVO
7252179,773,Jr. Quispe 349,La Molina,LAMOLINA_001,Zona_01,BT,3,2021-06-28,ACTIVO
7087069,774,Jr. Vargas 809,Villa El Salvador,VES_001,Zona_07,MT,7,2024-05-29,ACTIVO
2937877,774,Jr. Salazar 586,Villa El Salvador,VES_001,Zona_09,BT,6,2025-02-17,ACTIVO
5010776,774,Av. Quispe 442,Villa El Salvador,VES_001,Zona_02,BT,4,2021-08-13,ACTIVO
9625061,775,Jr. Herrera 456,Jesús María,JESUSMARIA_001,Zona_09,BT,8,2023-04-14,ACTIVO
6231182,776,Calle Flores 110,Cieneguilla,CIENEGUILLA_001,Zona_09,BT,8,2024-12-08,RETIRADO
1236729,776,Calle Vargas 867,Cieneguilla,CIENEGUILLA_001,Zona_05,BT,7,2024-03-12,ACTIVO
2064715,777,Jr. Ramírez 279,Breña,BRENA_001,Zona_09,BT,2,2023-06-07,ACTIVO
5691480,777,Calle Rodríguez 905,Breña,BRENA_001,Zona_01,BT,5,2025-03-21,ACTIVO
2323095,778,Av. Gonzales 577,La Victoria,LAVICTORIA_001,Zona_03,BT,1,2020-11-26,ACTIVO
9725966,779,Av. Castro 137,Rímac,RIMAC_001,Zona_09,BT,8,2025-02-08,ACTIVO
9664351,780,Jr. Salazar 247,San Miguel,SANMIGUEL_001,Zona_04,BT,4,2025-03-12,ACTIVO
7650855,780,Psje. Vargas 493,San Miguel,SANMIGUEL_001,Zona_01,BT,5,2024-11-29,ACTIVO
5114321,781,Av. Sánchez 134,San Luis,SANLUIS_001,Zona_03,BT,8,2021-08-04,ACTIVO
7169612,782,Calle Romero 260,Pueblo Libre,PUEBLOLIBRE_001,Zona_05,BT,1,2024-09-26,ACTIVO
6610251,783,Calle Chávez 344,San Juan de Lurigancho,SJL_001,Zona_04,BT,1,2025-05-18,ACTIVO
8818885,784,Calle Gonzales 984,Ate,ATE_001,Zona_04,BT,5,2020-08-29,ACTIVO
4512240,784,Jr. Huamán 852,Ate,ATE_001,Zona_02,BT,6,2024-09-08,ACTIVO
8329380,785,Calle Rojas 574,Pucusana,PUCUSANA_001,Zona_06,BT,2,2025-09-06,ACTIVO
9145302,786,Av. Chávez 917,Jesús María,JESUSMARIA_001,Zona_07,MT,5,2025-08-07,ACTIVO
1649556,787,Jr. Torres 186,Pachacámac,PACHACAMAC_001,Zona_09,MT,7,2023-01-25,ACTIVO
2238873,788,Calle Salazar 216,Ancón,ANCON_001,Zona_08,BT,5,2023-12-29,ACTIVO
1925190,789,Jr. Huamán 172,San Luis,SANLUIS_001,Zona_04,BT,6,2024-05-10,ACTIVO
2811211,790,Jr. Torres 884,San Juan de Miraflores,SANJUANDEMIRAFLORES_001,Zona_03,BT,3,2022-08-11,ACTIVO
2691640,791,Calle Flores 621,Lurín,LURIN_001,Zona_05,BT,1,2025-09-30,ACTIVO
