id_cliente,tipo_documento,nro_documento,nombre_cliente,tipo_cliente,fecha_alta,estado_cliente,email,telefono
753,DNI,********,Rosa Vargas Salazar,RESIDENCIAL,2020-10-22,ACTIVO,cli00753@gmail.com,********
754,DNI,********,Ana Díaz Mendoza,RESIDENCIAL,2020-12-20,INACTIVO,cli00754@outlook.com,********
755,DNI,********,Lucía Huamán Díaz,RESIDENCIAL,2018-09-19,ACTIVO,cli00755@outlook.com,********
756,DNI,********,Patricia Pérez Quispe,RESIDENCIAL,2019-11-01,ACTIVO,,********
757,DNI,********,Pedro Ramírez Huamán,RESIDENCIAL,2025-04-25,ACTIVO,cli00757@outlook.com,********
758,DNI,********,Patricia Flores Chávez,RESIDENCIAL,2019-03-08,ACTIVO,,********
759,DNI,********,María García Mendoza,RESIDENCIAL,2021-05-23,ACTIVO,cli00759@gmail.com,********
760,DNI,********,Flor Ramírez Lopez,RESIDENCIAL,2024-03-21,ACTIVO,cli00760@gmail.com,********
761,DNI,********,Gabriela Díaz Gonzales,RESIDENCIAL,2023-10-20,ACTIVO,cli00761@hotmail.com,********
762,DNI,********,Carlos Salazar Rodríguez,RESIDENCIAL,2020-02-20,ACTIVO,cli00762@outlook.com,********
763,DNI,********,Pedro Quispe Ramírez,RESIDENCIAL,2019-08-17,ACTIVO,cli00763@hotmail.com,********
764,DNI,********,Patricia Pérez Pérez,USUARIO_GENERAL,2020-02-17,INACTIVO,cli00764@outlook.com,********
765,DNI,********,Elena Mendoza Vargas,RESIDENCIAL,2024-03-12,ACTIVO,cli00765@gmail.com,********
766,DNI,********,Elena Torres Salazar,RESIDENCIAL,2018-12-29,ACTIVO,cli00766@hotmail.com,********
767,DNI,********,Alberto Mendoza Rodríguez,RESIDENCIAL,2021-05-04,ACTIVO,cli00767@gmail.com,********
768,RUC,73670934435,Comercial Vargas S.A.C.,COMERCIAL,2022-10-16,MOROSO,cli00768@hotmail.com,********
769,DNI,********,Miguel Ramírez Castro,RESIDENCIAL,2020-10-11,ACTIVO,,********
770,DNI,********,Gabriela Chávez Chávez,RESIDENCIAL,2022-03-13,INACTIVO,cli00770@gmail.com,********
771,RUC,96752126959,SUNAT,GOBIERNO,2021-03-04,ACTIVO,cli00771@outlook.com,********
772,DNI,********,Pedro Gonzales Torres,RESIDENCIAL,2023-03-23,ACTIVO,cli00772@outlook.com,********
773,DNI,********,Patricia Lopez Díaz,RESIDENCIAL,2019-01-02,INACTIVO,cli00773@hotmail.com,********
774,RUC,68283551365,Comercial Díaz S.A.,COMERCIAL,2020-11-28,ACTIVO,,********
775,CE,********,Rosa Sánchez Vargas,RESIDENCIAL,2021-08-23,ACTIVO,,********
776,DNI,********,Luis Flores Quispe,RESIDENCIAL,2023-03-02,ACTIVO,cli00776@outlook.com,********
777,DNI,********,Ana Castro Flores,RESIDENCIAL,2021-11-25,ACTIVO,cli00777@gmail.com,********
778,DNI,********,María Salazar Romero,RESIDENCIAL,2020-07-03,ACTIVO,cli00778@outlook.com,********
779,RUC,99959088470,Servicios Ramírez E.I.R.L.,OTROS,2022-02-08,ACTIVO,,********
780,DNI,********,Ana Sánchez Quispe,RESIDENCIAL,2024-04-12,ACTIVO,cli00780@gmail.com,********
781,RUC,41851365799,Comercial Romero S.A.C.,COMERCIAL,2020-10-16,ACTIVO,cli00781@hotmail.com,********
782,DNI,********,Luis Rodríguez Salazar,RESIDENCIAL,2024-03-24,ACTIVO,cli00782@outlook.com,********
783,DNI,********,Rosa Rojas Romero,RESIDENCIAL,2023-02-17,INACTIVO,,********
784,DNI,********,Luis Huamán Rodríguez,RESIDENCIAL,2019-01-08,ACTIVO,cli00784@hotmail.com,********
785,DNI,********,Jorge Herrera Quispe,RESIDENCIAL,2025-04-20,ACTIVO,cli00785@gmail.com,********
786,RUC,81882836030,Industria Salazar S.A.,INDUSTRIAL,2022-10-18,ACTIVO,cli00786@outlook.com,********
787,RUC,57952672586,Municipalidad de Pachacámac,MUNICIPALIDAD,2019-12-11,ACTIVO,cli00787@outlook.com,********
788,DNI,********,Carmen Chávez Rojas,RESIDENCIAL,2020-09-06,ACTIVO,,********
789,DNI,********,Flor Quispe Ramírez,RESIDENCIAL,2024-04-05,INACTIVO,,********
790,DNI,********,Jorge Quispe Castro,RESIDENCIAL,2021-03-28,ACTIVO,cli00790@gmail.com,********
791,DNI,********,Carmen Flores Herrera,RESIDENCIAL,2024-01-24,ACTIVO,cli00791@gmail.com,********
792,DNI,********,Ricardo Herrera Lopez,RESIDENCIAL,2025-07-31,ACTIVO,cli00792@hotmail.com,********
793,DNI,********,Elena Castro Pérez,RESIDENCIAL,2025-06-26,ACTIVO,,********
794,DNI,********,Alberto Lopez Mendoza,RESIDENCIAL,2020-06-16,INACTIVO,cli00794@outlook.com,********
795,DNI,********,Ricardo Castro Quispe,RESIDENCIAL,2023-11-21,ACTIVO,,********
796,CE,********,Diego Torres Vargas,RESIDENCIAL,2019-12-05,ACTIVO,cli00796@hotmail.com,********
797,DNI,********,Jorge Ramírez Salazar,RESIDENCIAL,2022-02-23,ACTIVO,cli00797@gmail.com,********
798,DNI,********,Pedro García García,RESIDENCIAL,2025-03-15,ACTIVO,,********
799,DNI,********,Juan Torres Castro,RESIDENCIAL,2023-04-28,ACTIVO,,********
800,DNI,********,Carmen Rodríguez Huamán,RESIDENCIAL,2019-06-21,ACTIVO,cli00800@hotmail.com,********
801,DNI,********,Ana Flores Mendoza,RESIDENCIAL,2025-01-22,ACTIVO,cli00801@gmail.com,********
802,DNI,********,Ricardo García Rodríguez,RESIDENCIAL,2022-12-03,ACTIVO,cli00802@outlook.com,********
803,DNI,********,Alberto Ramírez Herrera,RESIDENCIAL,2020-09-26,ACTIVO,,********
804,RUC,31840606448,Comercial Vargas S.A.C.,COMERCIAL,2022-02-13,ACTIVO,cli00804@hotmail.com,********
805,RUC,79213047659,Industria Torres E.I.R.L.,INDUSTRIAL,2024-11-07,ACTIVO,cli00805@gmail.com,********
806,DNI,********,Alberto Gonzales Ramírez,RESIDENCIAL,2018-11-27,ACTIVO,cli00806@gmail.com,********
807,DNI,********,Luis Sánchez García,RESIDENCIAL,2019-12-13,ACTIVO,cli00807@gmail.com,********
808,RUC,92933934178,Agro Vargas S.A.,AGRICOLA,2020-01-31,ACTIVO,cli00808@gmail.com,********
809,DNI,********,Lucía Pérez Díaz,RESIDENCIAL,2021-05-14,ACTIVO,cli00809@hotmail.com,********
810,DNI,********,Ana Rodríguez Vargas,RESIDENCIAL,2024-10-02,ACTIVO,cli00810@outlook.com,********
811,DNI,********,Luis Castro Quispe,RESIDENCIAL,2022-08-11,ACTIVO,cli00811@gmail.com,********
812,DNI,********,Luis Torres Rodríguez,RESIDENCIAL,2024-01-19,ACTIVO,cli00812@outlook.com,********
813,DNI,********,Gabriela Vargas Romero,RESIDENCIAL,2025-05-28,ACTIVO,cli00813@outlook.com,********
814,DNI,********,Alberto Mendoza Chávez,USUARIO_GENERAL,2018-12-20,ACTIVO,,********
815,DNI,********,José Ramírez Castro,RESIDENCIAL,2021-10-03,ACTIVO,,********
816,DNI,********,Ana Sánchez Mendoza,RESIDENCIAL,2021-01-15,ACTIVO,,********
817,DNI,********,Carmen Castro Ramírez,RESIDENCIAL,2025-05-08,ACTIVO,cli00817@outlook.com,********
818,CE,********,Carlos García Chávez,RESIDENCIAL,2019-08-05,ACTIVO,,********
819,DNI,********,Jorge Chávez Flores,RESIDENCIAL,2025-09-21,INACTIVO,cli00819@gmail.com,********
820,DNI,********,Flor Castro Rojas,RESIDENCIAL,2020-04-18,ACTIVO,cli00820@gmail.com,********
821,DNI,********,Jorge Mendoza Vargas,RESIDENCIAL,2018-05-16,ACTIVO,cli00821@outlook.com,********
822,DNI,********,Diego Rodríguez Quispe,RESIDENCIAL,2019-12-04,INACTIVO,,********
823,RUC,13201496443,Comercial Gonzales E.I.R.L.,COMERCIAL,2019-01-24,ACTIVO,,********
824,DNI,********,Pedro Romero Vargas,USUARIO_GENERAL,2024-07-29,ACTIVO,cli00824@outlook.com,********
825,DNI,********,Miguel García Romero,RESIDENCIAL,2025-02-24,ACTIVO,,********
826,DNI,********,Patricia Salazar Díaz,RESIDENCIAL,2018-11-30,INACTIVO,cli00826@hotmail.com,********
827,DNI,********,Pedro Romero Lopez,RESIDENCIAL,2019-02-18,ACTIVO,cli00827@hotmail.com,********
828,DNI,********,Lucía Sánchez Torres,RESIDENCIAL,2020-10-02,ACTIVO,cli00828@hotmail.com,********
829,DNI,********,Jorge García Flores,RESIDENCIAL,2020-04-09,ACTIVO,cli00829@hotmail.com,********
830,RUC,21534588728,Industria Huamán S.A.C.,INDUSTRIAL,2020-04-21,ACTIVO,cli00830@outlook.com,********
831,DNI,********,Lucía Quispe Vargas,RESIDENCIAL,2022-03-30,ACTIVO,cli00831@gmail.com,********
832,RUC,49246068274,Ministerio de Economía y Finanzas,GOBIERNO,2022-07-15,MOROSO,cli00832@gmail.com,********
833,DNI,********,Miguel Díaz Quispe,RESIDENCIAL,2018-07-02,ACTIVO,cli00833@outlook.com,********
834,DNI,********,Pedro Sánchez Herrera,RESIDENCIAL,2019-10-13,ACTIVO,cli00834@hotmail.com,********
835,DNI,********,Miguel Quispe Salazar,RESIDENCIAL,2020-03-05,ACTIVO,cli00835@hotmail.com,********
836,CE,********,Ana Díaz Mendoza,RESIDENCIAL,2018-06-23,ACTIVO,,********
837,DNI,********,Ana Salazar Sánchez,RESIDENCIAL,2022-03-28,ACTIVO,,********
838,DNI,********,Ricardo Mendoza Sánchez,RESIDENCIAL,2021-06-14,ACTIVO,cli00838@outlook.com,********
839,RUC,45161468406,Municipalidad de Carabayllo,MUNICIPALIDAD,2023-06-21,ACTIVO,cli00839@gmail.com,********
840,DNI,********,Diego Gonzales Sánchez,RESIDENCIAL,2023-08-23,ACTIVO,cli00840@hotmail.com,********
841,DNI,********,Carmen Chávez Ramírez,RESIDENCIAL,2024-04-02,INACTIVO,cli00841@gmail.com,********
842,DNI,********,Elena Pérez Salazar,RESIDENCIAL,2018-02-06,ACTIVO,cli00842@hotmail.com,********
843,DNI,********,Sofía Huamán Herrera,RESIDENCIAL,2020-08-09,ACTIVO,cli00843@outlook.com,********
844,DNI,********,Miguel Flores Díaz,RESIDENCIAL,2022-01-10,ACTIVO,cli00844@gmail.com,********
845,DNI,********,Sofía García Vargas,USUARIO_GENERAL,2022-12-21,ACTIVO,cli00845@outlook.com,********
846,DNI,********,Patricia Sánchez Vargas,RESIDENCIAL,2023-07-30,INACTIVO,cli00846@hotmail.com,********
847,DNI,********,Juan Chávez Díaz,RESIDENCIAL,2020-07-16,ACTIVO,cli00847@hotmail.com,********
848,DNI,********,Pedro Rojas Rodríguez,RESIDENCIAL,2020-07-21,ACTIVO,cli00848@gmail.com,********
849,DNI,********,Elena García Salazar,RESIDENCIAL,2023-08-16,ACTIVO,cli00849@outlook.com,********
850,DNI,********,Pedro Mendoza Flores,RESIDENCIAL,2024-10-24,ACTIVO,,********
851,DNI,********,Carlos Díaz Torres,RESIDENCIAL,2021-06-15,INACTIVO,,********
852,DNI,********,Ana Chávez Quispe,RESIDENCIAL,2023-04-20,ACTIVO,,********
853,DNI,********,Ricardo Huamán Vargas,RESIDENCIAL,2021-05-07,INACTIVO,cli00853@hotmail.com,********
854,CE,********,Lucía Sánchez Salazar,RESIDENCIAL,2021-04-07,ACTIVO,,********
855,RUC,76742247442,Municipalidad de Miraflores,MUNICIPALIDAD,2021-11-12,ACTIVO,,********
856,CE,********,Elena Mendoza Pérez,RESIDENCIAL,2024-06-12,ACTIVO,cli00856@outlook.com,********
857,DNI,********,Diego Pérez Rodríguez,RESIDENCIAL,2022-12-22,MOROSO,cli00857@outlook.com,********
858,DNI,********,Diego Chávez Herrera,RESIDENCIAL,2020-09-15,ACTIVO,cli00858@hotmail.com,********
859,DNI,********,Patricia Pérez Flores,RESIDENCIAL,2020-04-23,MOROSO,,********
860,RUC,31284497197,Comercial Herrera S.A.C.,COMERCIAL,2025-01-23,ACTIVO,,********
861,DNI,********,Rosa Flores Huamán,RESIDENCIAL,2023-11-26,ACTIVO,,********
862,DNI,********,Sofía Vargas Chávez,USUARIO_GENERAL,2023-08-09,ACTIVO,cli00862@outlook.com,********
863,DNI,********,Carmen Chávez Flores,RESIDENCIAL,2018-02-05,ACTIVO,cli00863@hotmail.com,********
864,DNI,********,Carmen Díaz Torres,RESIDENCIAL,2018-11-24,ACTIVO,cli00864@gmail.com,********
865,DNI,********,Juan Vargas Lopez,RESIDENCIAL,2018-12-27,ACTIVO,cli00865@hotmail.com,********
866,DNI,********,Luis García Quispe,RESIDENCIAL,2023-05-30,ACTIVO,,********
867,DNI,********,Pedro Mendoza Pérez,RESIDENCIAL,2019-11-08,ACTIVO,cli00867@gmail.com,********
868,DNI,********,Luis Mendoza Ramírez,RESIDENCIAL,2019-05-23,ACTIVO,cli00868@outlook.com,********
869,DNI,********,Lucía Romero Gonzales,RESIDENCIAL,2024-02-11,INACTIVO,cli00869@gmail.com,********
870,DNI,********,Jorge Díaz Mendoza,RESIDENCIAL,2020-09-09,ACTIVO,cli00870@gmail.com,********
871,DNI,********,Lucía Huamán Rojas,RESIDENCIAL,2025-03-03,ACTIVO,cli00871@outlook.com,********
872,DNI,********,María Vargas Huamán,RESIDENCIAL,2023-02-04,ACTIVO,cli00872@hotmail.com,********
873,DNI,********,Rosa Pérez Flores,RESIDENCIAL,2019-10-28,ACTIVO,,********
874,DNI,********,Patricia Pérez Chávez,RESIDENCIAL,2025-04-13,MOROSO,cli00874@hotmail.com,********
875,DNI,********,Carmen Castro Flores,RESIDENCIAL,2025-01-12,ACTIVO,cli00875@gmail.com,********
876,DNI,********,Luis Romero Rojas,RESIDENCIAL,2025-02-05,ACTIVO,cli00876@gmail.com,********
877,DNI,********,José Salazar Flores,RESIDENCIAL,2018-06-08,ACTIVO,cli00877@gmail.com,********
878,DNI,********,José Mendoza Lopez,RESIDENCIAL,2022-01-13,INACTIVO,cli00878@outlook.com,********
879,DNI,********,Gabriela Romero Huamán,RESIDENCIAL,2019-04-08,ACTIVO,,********
880,DNI,********,María Salazar Vargas,RESIDENCIAL,2019-07-28,ACTIVO,cli00880@outlook.com,********
881,DNI,********,María Chávez Torres,RESIDENCIAL,2020-12-12,ACTIVO,,********
882,DNI,********,Elena Pérez Sánchez,RESIDENCIAL,2022-06-04,ACTIVO,cli00882@outlook.com,********
883,DNI,********,Jorge Huamán Sánchez,RESIDENCIAL,2019-10-17,ACTIVO,cli00883@hotmail.com,********
884,DNI,********,Ana Díaz Herrera,RESIDENCIAL,2019-02-03,MOROSO,cli00884@outlook.com,********
885,DNI,********,Pedro Gonzales Salazar,RESIDENCIAL,2018-09-07,ACTIVO,cli00885@outlook.com,********
886,DNI,********,Pedro Vargas Díaz,RESIDENCIAL,2025-06-26,ACTIVO,,********
887,RUC,85497636181,Comercial Gonzales S.A.,COMERCIAL,2019-08-27,ACTIVO,cli00887@hotmail.com,********
888,DNI,********,Pedro Sánchez Pérez,RESIDENCIAL,2018-09-05,ACTIVO,cli00888@gmail.com,********
889,DNI,********,Alberto Torres Rodríguez,RESIDENCIAL,2022-07-26,ACTIVO,cli00889@outlook.com,********
890,DNI,********,Elena Torres Pérez,RESIDENCIAL,2023-05-01,INACTIVO,cli00890@gmail.com,********
891,DNI,********,Rosa Lopez Vargas,RESIDENCIAL,2019-06-13,ACTIVO,cli00891@gmail.com,********
892,DNI,********,Flor Rodríguez Gonzales,RESIDENCIAL,2024-05-16,ACTIVO,cli00892@outlook.com,********
893,DNI,********,Sofía García Flores,RESIDENCIAL,2024-12-17,MOROSO,cli00893@hotmail.com,********
894,DNI,********,Carmen Quispe Gonzales,RESIDENCIAL,2023-12-09,ACTIVO,,********
895,DNI,********,Juan Lopez Flores,RESIDENCIAL,2021-10-15,ACTIVO,cli00895@outlook.com,********
896,DNI,********,José Sánchez Flores,RESIDENCIAL,2024-08-17,ACTIVO,cli00896@outlook.com,********
897,DNI,********,Diego Vargas Sánchez,RESIDENCIAL,2022-05-03,ACTIVO,cli00897@hotmail.com,********
898,RUC,16275945704,Comercial Sánchez S.A.,COMERCIAL,2022-05-19,ACTIVO,cli00898@gmail.com,********
899,DNI,********,Luis Lopez Castro,RESIDENCIAL,2021-07-24,ACTIVO,cli00899@outlook.com,********
900,CE,********,María García Rodríguez,RESIDENCIAL,2018-06-14,ACTIVO,cli00900@outlook.com,********
901,RUC,63385174397,Comercial Quispe S.A.,COMERCIAL,2018-07-18,ACTIVO,,********
902,CE,********,Ana Mendoza Castro,RESIDENCIAL,2022-02-04,ACTIVO,cli00902@outlook.com,********
903,DNI,********,Juan Flores Díaz,RESIDENCIAL,2021-01-15,ACTIVO,cli00903@gmail.com,********
904,DNI,********,Lucía Sánchez Herrera,RESIDENCIAL,2020-02-06,MOROSO,cli00904@hotmail.com,********
905,DNI,********,Flor Quispe Rodríguez,USUARIO_GENERAL,2018-10-29,MOROSO,cli00905@hotmail.com,********
906,DNI,********,Sofía Torres Pérez,RESIDENCIAL,2019-10-04,ACTIVO,,********
907,DNI,********,Elena Rojas Salazar,RESIDENCIAL,2024-08-28,ACTIVO,cli00907@hotmail.com,********
908,RUC,42840733181,Ministerio de Salud,GOBIERNO,2021-06-13,INACTIVO,,********
909,DNI,********,Pedro Lopez Lopez,RESIDENCIAL,2019-05-28,ACTIVO,cli00909@hotmail.com,********
910,RUC,90889165132,Comercial Pérez E.I.R.L.,COMERCIAL,2020-05-03,ACTIVO,cli00910@gmail.com,********
911,DNI,********,Lucía Sánchez Sánchez,RESIDENCIAL,2019-11-18,ACTIVO,cli00911@gmail.com,********
912,DNI,********,Diego Flores Torres,RESIDENCIAL,2021-02-22,ACTIVO,,********
913,DNI,********,Ricardo Flores Chávez,RESIDENCIAL,2025-02-14,ACTIVO,cli00913@hotmail.com,********
914,DNI,********,Diego Castro Rojas,RESIDENCIAL,2018-01-20,MOROSO,cli00914@hotmail.com,********
915,RUC,17044511958,Comercial Ramírez S.A.C.,COMERCIAL,2019-08-13,ACTIVO,cli00915@outlook.com,********
916,DNI,********,Diego Vargas Herrera,RESIDENCIAL,2022-01-17,ACTIVO,cli00916@gmail.com,********
917,RUC,41034554642,Comercial Torres S.A.C.,COMERCIAL,2021-12-20,ACTIVO,cli00917@gmail.com,********
918,DNI,********,Rosa Vargas Gonzales,RESIDENCIAL,2022-05-18,ACTIVO,cli00918@outlook.com,********
919,DNI,********,Carlos Salazar Torres,RESIDENCIAL,2019-08-19,INACTIVO,cli00919@gmail.com,********
920,DNI,********,Diego Castro Herrera,RESIDENCIAL,2022-06-06,ACTIVO,,********
921,CE,********,José Chávez Lopez,RESIDENCIAL,2020-02-08,MOROSO,cli00921@outlook.com,********
922,DNI,********,Juan Ramírez Herrera,RESIDENCIAL,2019-04-03,ACTIVO,cli00922@gmail.com,********
923,DNI,********,Carlos Flores Huamán,RESIDENCIAL,2018-03-05,ACTIVO,,********
924,DNI,********,Jorge Quispe Ramírez,RESIDENCIAL,2024-09-11,ACTIVO,cli00924@outlook.com,********
925,DNI,********,Alberto Pérez Herrera,RESIDENCIAL,2023-07-29,ACTIVO,cli00925@hotmail.com,********
926,DNI,********,María Sánchez Torres,RESIDENCIAL,2018-05-19,ACTIVO,cli00926@outlook.com,********
927,DNI,********,Jorge García Huamán,RESIDENCIAL,2025-06-17,ACTIVO,cli00927@outlook.com,********
928,DNI,********,Pedro Ramírez Sánchez,RESIDENCIAL,2025-10-14,ACTIVO,cli00928@gmail.com,********
929,RUC,24370080509,Servicios Lopez S.A.C.,OTROS,2022-11-02,ACTIVO,cli00929@gmail.com,********
930,DNI,********,Carlos Salazar Quispe,RESIDENCIAL,2025-05-14,ACTIVO,,********
931,DNI,********,Carlos Salazar Lopez,RESIDENCIAL,2023-02-08,ACTIVO,,********
932,DNI,********,Gabriela Chávez Rodríguez,RESIDENCIAL,2024-01-02,ACTIVO,cli00932@gmail.com,********
933,DNI,********,Carlos Sánchez Vargas,RESIDENCIAL,2019-02-22,ACTIVO,,********
934,DNI,********,Carmen Chávez Lopez,RESIDENCIAL,2022-03-07,ACTIVO,cli00934@hotmail.com,********
935,DNI,********,Rosa Salazar Salazar,RESIDENCIAL,2023-05-21,ACTIVO,cli00935@gmail.com,********
936,DNI,********,Carlos Pérez Gonzales,RESIDENCIAL,2025-09-10,ACTIVO,,********
937,DNI,********,Ana Rodríguez Rodríguez,RESIDENCIAL,2018-01-09,ACTIVO,cli00937@gmail.com,********
938,DNI,********,Carlos Ramírez Ramírez,RESIDENCIAL,2019-12-15,ACTIVO,,********
939,DNI,********,María Herrera Gonzales,RESIDENCIAL,2023-04-30,ACTIVO,cli00939@gmail.com,********
940,CE,********,Ricardo Torres Chávez,RESIDENCIAL,2021-05-18,ACTIVO,cli00940@hotmail.com,********
941,DNI,********,José Mendoza Quispe,RESIDENCIAL,2022-07-07,ACTIVO,cli00941@gmail.com,********
942,CE,********,José Huamán Chávez,RESIDENCIAL,2024-07-26,ACTIVO,cli00942@outlook.com,********
943,DNI,********,María García Pérez,RESIDENCIAL,2025-01-29,ACTIVO,,********
944,CE,********,Luis Rojas Rojas,RESIDENCIAL,2019-09-09,ACTIVO,cli00944@gmail.com,********
945,DNI,********,Elena Flores Gonzales,RESIDENCIAL,2024-02-09,MOROSO,cli00945@gmail.com,********
946,DNI,********,Lucía Romero García,RESIDENCIAL,2025-02-27,ACTIVO,cli00946@gmail.com,********
947,DNI,********,Sofía Vargas Rodríguez,RESIDENCIAL,2018-06-07,ACTIVO,,********
948,DNI,********,Sofía Flores Herrera,RESIDENCIAL,2021-07-29,ACTIVO,cli00948@outlook.com,********
949,DNI,********,Jorge Rojas Rojas,RESIDENCIAL,2019-11-18,ACTIVO,cli00949@outlook.com,********
950,DNI,********,Gabriela Pérez Torres,RESIDENCIAL,2020-02-02,ACTIVO,cli00950@outlook.com,********
951,DNI,********,Ricardo Lopez Lopez,RESIDENCIAL,2025-08-30,ACTIVO,cli00951@hotmail.com,********
952,DNI,********,Sofía Huamán Sánchez,RESIDENCIAL,2019-10-01,ACTIVO,,********
953,RUC,94011185023,Comercial Romero E.I.R.L.,COMERCIAL,2023-12-06,ACTIVO,cli00953@gmail.com,********
954,DNI,********,Rosa Flores Romero,RESIDENCIAL,2021-11-17,ACTIVO,cli00954@hotmail.com,********
955,RUC,41038673241,Agro Vargas S.A.C.,AGRICOLA,2023-01-09,ACTIVO,,********
956,DNI,********,José Castro Castro,RESIDENCIAL,2025-01-14,ACTIVO,cli00956@outlook.com,********
957,DNI,********,Rosa Vargas Huamán,RESIDENCIAL,2024-07-25,ACTIVO,cli00957@gmail.com,********
958,DNI,********,Elena Pérez García,RESIDENCIAL,2020-10-17,ACTIVO,,********
959,DNI,********,María Salazar García,RESIDENCIAL,2021-10-12,INACTIVO,cli00959@hotmail.com,********
960,DNI,********,Ana Romero Lopez,RESIDENCIAL,2023-08-02,ACTIVO,cli00960@outlook.com,********
961,DNI,********,Patricia Ramírez Salazar,RESIDENCIAL,2023-09-21,MOROSO,cli00961@hotmail.com,********
962,DNI,********,Carlos Lopez Ramírez,RESIDENCIAL,2023-07-25,ACTIVO,cli00962@gmail.com,********
963,DNI,********,Carlos Vargas Rojas,RESIDENCIAL,2020-08-02,ACTIVO,cli00963@gmail.com,********
964,CE,********,María Castro Rodríguez,RESIDENCIAL,2018-09-03,ACTIVO,cli00964@outlook.com,********
965,DNI,********,Elena Sánchez Salazar,RESIDENCIAL,2025-08-24,INACTIVO,cli00965@hotmail.com,********
966,DNI,********,Rosa Herrera Pérez,RESIDENCIAL,2021-07-26,ACTIVO,cli00966@gmail.com,********
967,DNI,********,Alberto Quispe Quispe,RESIDENCIAL,2019-05-27,ACTIVO,,********
968,DNI,********,José Ramírez Flores,RESIDENCIAL,2024-05-25,ACTIVO,cli00968@outlook.com,********
969,DNI,********,Jorge Torres Mendoza,RESIDENCIAL,2023-12-11,ACTIVO,cli00969@outlook.com,********
970,DNI,********,Diego Flores Díaz,RESIDENCIAL,2022-11-10,ACTIVO,,********
971,DNI,********,Patricia Ramírez Lopez,RESIDENCIAL,2025-10-25,ACTIVO,cli00971@hotmail.com,********
972,DNI,********,Flor Díaz Chávez,RESIDENCIAL,2025-05-29,ACTIVO,,********
973,DNI,********,Ana Mendoza Díaz,RESIDENCIAL,2022-02-05,ACTIVO,,********
974,DNI,********,Ricardo Romero Gonzales,RESIDENCIAL,2020-01-18,ACTIVO,cli00974@gmail.com,********
975,DNI,********,Carlos Quispe Chávez,RESIDENCIAL,2024-07-25,ACTIVO,cli00975@outlook.com,********
976,DNI,********,Ricardo Ramírez García,RESIDENCIAL,2020-08-03,ACTIVO,cli00976@hotmail.com,********
977,DNI,********,Rosa Chávez Romero,RESIDENCIAL,2021-12-18,ACTIVO,,********
978,DNI,********,Elena Romero Mendoza,RESIDENCIAL,2020-04-22,ACTIVO,cli00978@gmail.com,********
979,DNI,********,Miguel Herrera Vargas,RESIDENCIAL,2020-10-11,ACTIVO,,********
980,DNI,********,Jorge Gonzales Lopez,RESIDENCIAL,2023-06-13,ACTIVO,,********
981,DNI,********,Carmen Rodríguez Pérez,RESIDENCIAL,2023-12-08,ACTIVO,cli00981@outlook.com,********
982,DNI,********,María García Vargas,RESIDENCIAL,2024-02-21,ACTIVO,cli00982@outlook.com,********
983,DNI,********,José García Romero,RESIDENCIAL,2021-04-24,ACTIVO,cli00983@hotmail.com,********
984,DNI,********,Elena Rojas Chávez,RESIDENCIAL,2022-09-06,ACTIVO,,********
985,DNI,********,Patricia Díaz Romero,RESIDENCIAL,2025-04-17,ACTIVO,cli00985@outlook.com,********
986,DNI,********,Ricardo Huamán Castro,RESIDENCIAL,2024-07-30,ACTIVO,cli00986@outlook.com,********
987,DNI,********,Juan Mendoza Sánchez,RESIDENCIAL,2018-07-13,ACTIVO,cli00987@gmail.com,********
988,DNI,********,Carlos Mendoza Gonzales,RESIDENCIAL,2023-02-03,ACTIVO,cli00988@outlook.com,********
989,RUC,89151909278,Municipalidad de Jesús María,MUNICIPALIDAD,2025-06-21,ACTIVO,cli00989@outlook.com,********
990,DNI,********,Diego Herrera Huamán,RESIDENCIAL,2025-09-04,ACTIVO,cli00990@hotmail.com,********
991,DNI,********,Juan García Flores,RESIDENCIAL,2025-04-12,ACTIVO,cli00991@gmail.com,********
992,DNI,********,Rosa Huamán Romero,RESIDENCIAL,2021-06-17,INACTIVO,cli00992@gmail.com,********
993,DNI,********,Rosa Ramírez Pérez,RESIDENCIAL,2021-07-14,ACTIVO,,********
994,DNI,********,Carmen Huamán Lopez,RESIDENCIAL,2023-12-16,ACTIVO,cli00994@gmail.com,********
995,DNI,********,Gabriela Rojas Herrera,RESIDENCIAL,2021-04-01,INACTIVO,cli00995@gmail.com,********
996,DNI,********,Ana Huamán Mendoza,RESIDENCIAL,2019-10-08,ACTIVO,cli00996@gmail.com,********
997,DNI,********,Flor Chávez Díaz,RESIDENCIAL,2018-09-16,ACTIVO,,********
998,DNI,********,Ricardo Lopez Ramírez,RESIDENCIAL,2022-09-01,ACTIVO,cli00998@outlook.com,********
999,DNI,********,María Rojas Rodríguez,RESIDENCIAL,2021-10-26,ACTIVO,cli00999@hotmail.com,********
1000,DNI,********,Elena García Lopez,RESIDENCIAL,2025-09-27,ACTIVO,cli01000@outlook.com,********
1001,DNI,********,Patricia Pérez Díaz,RESIDENCIAL,2022-06-08,ACTIVO,cli01001@outlook.com,********
1002,DNI,********,Luis Chávez Flores,RESIDENCIAL,2024-06-10,ACTIVO,,********
1003,DNI,********,Luis Chávez Vargas,RESIDENCIAL,2022-01-08,ACTIVO,cli01003@outlook.com,********
