id_cliente,tipo_cliente,DNI,Celular,Email,id_ubicacion,fecha_alta,estado_cliente
8728,Residencial,99XXXX27,941XXX458,cliente08728***@correo.com,29,2024-02-04,ACTIVO
8729,Comercial,56XXXX60,990XXX888,cliente08729***@correo.com,29,2018-06-15,ACTIVO
8730,Comercial,73XXXX85,904XXX536,cliente08730***@correo.com,29,2020-08-04,ACTIVO
8731,Residencial,97XXXX40,958XXX752,cliente08731***@correo.com,13,2019-07-02,ACTIVO
8732,Comercial,71XXXX05,987XXX114,cliente08732***@correo.com,5,2019-11-17,ACTIVO
8733,Residencial,74XXXX04,962XXX958,cliente08733***@correo.com,26,2024-01-12,ACTIVO
8734,Residencial,84XXXX73,907XXX747,cliente08734***@correo.com,26,2018-10-08,ACTIVO
8735,Residencial,97XXXX33,995XXX941,cliente08735***@correo.com,43,2020-03-19,SUSPENDIDO
8736,Residencial,95XXXX66,976XXX949,cliente08736***@correo.com,30,2021-01-25,ACTIVO
8737,Residencial,19XXXX56,905XXX190,cliente08737***@correo.com,24,2019-10-31,ACTIVO
8738,Residencial,10XXXX84,905XXX356,cliente08738***@correo.com,11,2018-06-27,ACTIVO
8739,Residencial,76XXXX61,986XXX280,cliente08739***@correo.com,26,2021-02-25,ACTIVO
8740,Residencial,90XXXX75,913XXX279,cliente08740***@correo.com,29,2020-09-24,ACTIVO
8741,Comercial,35XXXX71,992XXX673,cliente08741***@correo.com,3,2020-11-14,ACTIVO
8742,Comercial,84XXXX27,946XXX987,cliente08742***@correo.com,9,2019-05-30,ACTIVO
8743,Residencial,79XXXX37,922XXX152,cliente08743***@correo.com,28,2023-02-13,ACTIVO
8744,Residencial,53XXXX87,944XXX946,cliente08744***@correo.com,43,2020-06-16,ACTIVO
8745,Residencial,91XXXX16,923XXX849,cliente08745***@correo.com,39,2022-07-14,ACTIVO
8746,Residencial,53XXXX74,932XXX657,cliente08746***@correo.com,28,2020-10-24,ACTIVO
8747,Residencial,70XXXX60,977XXX244,cliente08747***@correo.com,7,2018-05-26,ACTIVO
8748,Residencial,91XXXX39,990XXX130,cliente08748***@correo.com,3,2023-05-06,ACTIVO
8749,Residencial,18XXXX50,987XXX638,cliente08749***@correo.com,7,2021-08-09,ACTIVO
8750,Residencial,97XXXX48,963XXX078,cliente08750***@correo.com,4,2020-01-28,ACTIVO
8751,Residencial,74XXXX10,971XXX555,cliente08751***@correo.com,7,2024-04-19,ACTIVO
8752,Residencial,71XXXX27,937XXX923,cliente08752***@correo.com,13,2024-09-16,ACTIVO
8753,Residencial,92XXXX61,925XXX424,cliente08753***@correo.com,27,2023-06-06,ACTIVO
8754,Residencial,34XXXX93,975XXX208,cliente08754***@correo.com,26,2023-02-01,ACTIVO
8755,Residencial,51XXXX45,965XXX836,cliente08755***@correo.com,26,2024-07-01,INACTIVO
8756,Comercial,60XXXX75,971XXX799,cliente08756***@correo.com,3,2021-04-01,ACTIVO
8757,Residencial,45XXXX89,933XXX197,cliente08757***@correo.com,30,2021-11-24,ACTIVO
8758,Residencial,88XXXX12,942XXX909,cliente08758***@correo.com,1,2018-07-04,ACTIVO
8759,Residencial,74XXXX27,956XXX989,cliente08759***@correo.com,29,2019-08-29,ACTIVO
8760,Residencial,98XXXX03,921XXX746,cliente08760***@correo.com,7,2022-11-04,ACTIVO
8761,Residencial,13XXXX37,998XXX906,cliente08761***@correo.com,21,2020-08-22,ACTIVO
8762,Residencial,19XXXX27,981XXX897,cliente08762***@correo.com,38,2022-09-05,ACTIVO
8763,Alumbrado Público,11XXXX02,938XXX381,cliente08763***@correo.com,9,2023-10-24,ACTIVO
8764,Residencial,24XXXX04,966XXX510,cliente08764***@correo.com,15,2023-11-08,ACTIVO
8765,Residencial,88XXXX86,932XXX083,cliente08765***@correo.com,30,2024-02-15,ACTIVO
8766,Residencial,89XXXX46,933XXX311,cliente08766***@correo.com,23,2021-04-03,ACTIVO
8767,Residencial,12XXXX82,941XXX539,cliente08767***@correo.com,13,2022-05-09,ACTIVO
8768,Comercial,73XXXX89,936XXX042,cliente08768***@correo.com,3,2024-03-31,ACTIVO
8769,Residencial,38XXXX71,928XXX003,cliente08769***@correo.com,25,2023-07-08,ACTIVO
8770,Residencial,92XXXX54,996XXX626,cliente08770***@correo.com,3,2024-07-28,ACTIVO
8771,Residencial,14XXXX59,921XXX146,cliente08771***@correo.com,15,2019-01-12,ACTIVO
8772,Residencial,40XXXX32,986XXX241,cliente08772***@correo.com,19,2022-08-20,ACTIVO
8773,Comercial,92XXXX67,997XXX740,cliente08773***@correo.com,15,2018-09-10,ACTIVO
8774,Alumbrado Público,77XXXX00,966XXX239,cliente08774***@correo.com,4,2018-05-23,ACTIVO
8775,Residencial,47XXXX03,971XXX200,cliente08775***@correo.com,4,2018-07-25,INACTIVO
8776,Comercial,64XXXX48,931XXX890,cliente08776***@correo.com,3,2022-12-06,ACTIVO
8777,Residencial,22XXXX63,903XXX182,cliente08777***@correo.com,35,2022-05-26,ACTIVO
8778,Gobierno,30XXXX42,960XXX255,cliente08778***@correo.com,9,2022-05-07,ACTIVO
8779,Residencial,54XXXX00,931XXX471,cliente08779***@correo.com,15,2023-11-02,ACTIVO
8780,Residencial,54XXXX04,965XXX721,cliente08780***@correo.com,23,2023-05-17,ACTIVO
8781,Gobierno,19XXXX12,952XXX570,cliente08781***@correo.com,38,2019-11-09,ACTIVO
8782,Residencial,59XXXX90,950XXX157,cliente08782***@correo.com,29,2022-11-30,ACTIVO
8783,Residencial,88XXXX12,994XXX040,cliente08783***@correo.com,2,2023-06-22,ACTIVO
8784,Comercial,68XXXX37,945XXX462,cliente08784***@correo.com,15,2019-08-23,ACTIVO
8785,Residencial,36XXXX82,962XXX345,cliente08785***@correo.com,29,2018-10-13,ACTIVO
8786,Comercial,79XXXX57,919XXX976,cliente08786***@correo.com,28,2019-03-22,ACTIVO
8787,Gobierno,89XXXX29,921XXX839,cliente08787***@correo.com,9,2019-07-16,ACTIVO
8788,Residencial,62XXXX41,973XXX632,cliente08788***@correo.com,39,2020-10-06,ACTIVO
8789,Residencial,27XXXX73,921XXX417,cliente08789***@correo.com,29,2021-02-03,ACTIVO
8790,Residencial,84XXXX08,913XXX970,cliente08790***@correo.com,29,2023-09-14,ACTIVO
8791,Residencial,53XXXX80,935XXX173,cliente08791***@correo.com,12,2020-08-29,ACTIVO
8792,Industrial,38XXXX29,916XXX720,cliente08792***@correo.com,40,2018-06-06,ACTIVO
8793,Residencial,72XXXX62,938XXX955,cliente08793***@correo.com,4,2023-08-24,ACTIVO
8794,Residencial,87XXXX18,963XXX522,cliente08794***@correo.com,9,2022-05-15,ACTIVO
8795,Residencial,99XXXX74,904XXX583,cliente08795***@correo.com,14,2018-05-08,ACTIVO
8796,Residencial,70XXXX95,935XXX567,cliente08796***@correo.com,28,2021-03-09,ACTIVO
8797,Comercial,80XXXX20,970XXX997,cliente08797***@correo.com,30,2020-10-11,ACTIVO
8798,Residencial,59XXXX59,997XXX355,cliente08798***@correo.com,15,2019-08-04,INACTIVO
8799,Residencial,16XXXX07,947XXX717,cliente08799***@correo.com,38,2022-03-20,ACTIVO
8800,Residencial,45XXXX12,959XXX663,cliente08800***@correo.com,5,2021-04-18,ACTIVO
8801,Residencial,56XXXX05,975XXX466,cliente08801***@correo.com,29,2022-08-22,ACTIVO
8802,Residencial,70XXXX19,962XXX405,cliente08802***@correo.com,19,2020-03-27,ACTIVO
8803,Comercial,15XXXX32,972XXX912,cliente08803***@correo.com,3,2024-07-06,ACTIVO
8804,Comercial,48XXXX89,922XXX197,cliente08804***@correo.com,30,2023-12-28,ACTIVO
8805,Residencial,88XXXX65,963XXX600,cliente08805***@correo.com,23,2021-03-04,ACTIVO
8806,Residencial,69XXXX61,995XXX515,cliente08806***@correo.com,4,2023-09-24,ACTIVO
8807,Residencial,93XXXX40,942XXX964,cliente08807***@correo.com,1,2021-05-14,ACTIVO
8808,Residencial,20XXXX32,986XXX923,cliente08808***@correo.com,17,2018-01-31,ACTIVO
8809,Gobierno,27XXXX48,928XXX490,cliente08809***@correo.com,23,2018-12-28,ACTIVO
8810,Residencial,17XXXX80,943XXX192,cliente08810***@correo.com,38,2023-01-09,ACTIVO
8811,Comercial,92XXXX49,943XXX197,cliente08811***@correo.com,28,2023-05-12,ACTIVO
8812,Residencial,81XXXX11,989XXX931,cliente08812***@correo.com,13,2018-09-14,ACTIVO
8813,Residencial,50XXXX03,996XXX264,cliente08813***@correo.com,32,2018-07-22,ACTIVO
8814,Residencial,60XXXX45,935XXX400,cliente08814***@correo.com,20,2018-11-07,ACTIVO
8815,Residencial,10XXXX19,988XXX571,cliente08815***@correo.com,9,2023-04-07,ACTIVO
8816,Residencial,68XXXX63,975XXX932,cliente08816***@correo.com,6,2021-06-04,ACTIVO
8817,Residencial,99XXXX21,983XXX921,cliente08817***@correo.com,15,2022-08-09,ACTIVO
8818,Residencial,86XXXX84,987XXX608,cliente08818***@correo.com,11,2021-08-29,ACTIVO
8819,Residencial,63XXXX86,998XXX591,cliente08819***@correo.com,39,2023-07-19,ACTIVO
8820,Comercial,38XXXX41,950XXX010,cliente08820***@correo.com,15,2018-04-21,ACTIVO
8821,Residencial,16XXXX87,901XXX822,cliente08821***@correo.com,8,2020-04-10,ACTIVO
8822,Comercial,10XXXX68,986XXX087,cliente08822***@correo.com,4,2023-04-02,ACTIVO
8823,Industrial,11XXXX66,936XXX586,cliente08823***@correo.com,9,2019-12-28,ACTIVO
8824,Residencial,39XXXX03,920XXX556,cliente08824***@correo.com,16,2018-01-27,ACTIVO
8825,Residencial,51XXXX99,957XXX899,cliente08825***@correo.com,9,2024-09-03,ACTIVO
8826,Residencial,60XXXX92,984XXX558,cliente08826***@correo.com,3,2022-11-13,ACTIVO
8827,Residencial,29XXXX24,933XXX414,cliente08827***@correo.com,6,2019-02-14,ACTIVO
8828,Residencial,23XXXX70,953XXX907,cliente08828***@correo.com,18,2019-05-21,ACTIVO
8829,Industrial,46XXXX80,969XXX396,cliente08829***@correo.com,32,2019-12-21,ACTIVO
8830,Residencial,32XXXX36,948XXX971,cliente08830***@correo.com,11,2019-04-25,ACTIVO
8831,Residencial,24XXXX87,930XXX606,cliente08831***@correo.com,1,2020-05-25,ACTIVO
8832,Residencial,66XXXX81,948XXX188,cliente08832***@correo.com,38,2022-05-28,ACTIVO
8833,Residencial,97XXXX79,965XXX699,cliente08833***@correo.com,38,2024-08-28,ACTIVO
8834,Residencial,60XXXX85,911XXX715,cliente08834***@correo.com,13,2023-09-06,ACTIVO
8835,Residencial,17XXXX46,903XXX480,cliente08835***@correo.com,3,2021-04-05,ACTIVO
8836,Residencial,43XXXX45,968XXX049,cliente08836***@correo.com,28,2021-10-07,ACTIVO
8837,Residencial,26XXXX65,935XXX577,cliente08837***@correo.com,35,2021-04-20,ACTIVO
8838,Residencial,28XXXX16,994XXX874,cliente08838***@correo.com,36,2023-06-19,ACTIVO
8839,Residencial,88XXXX02,999XXX234,cliente08839***@correo.com,41,2019-12-27,ACTIVO
8840,Residencial,36XXXX73,966XXX181,cliente08840***@correo.com,28,2023-01-21,ACTIVO
8841,Residencial,76XXXX47,923XXX912,cliente08841***@correo.com,17,2020-04-18,ACTIVO
8842,Residencial,43XXXX97,934XXX636,cliente08842***@correo.com,19,2022-04-08,ACTIVO
8843,Industrial,40XXXX64,933XXX082,cliente08843***@correo.com,28,2024-10-24,ACTIVO
8844,Residencial,53XXXX41,958XXX236,cliente08844***@correo.com,29,2018-11-07,ACTIVO
8845,Residencial,73XXXX57,941XXX153,cliente08845***@correo.com,19,2021-07-28,ACTIVO
8846,Residencial,73XXXX06,962XXX111,cliente08846***@correo.com,15,2020-03-28,ACTIVO
8847,Residencial,97XXXX56,930XXX771,cliente08847***@correo.com,7,2018-08-27,ACTIVO
8848,Residencial,62XXXX49,929XXX031,cliente08848***@correo.com,9,2021-01-15,ACTIVO
8849,Residencial,61XXXX10,987XXX530,cliente08849***@correo.com,38,2018-11-27,ACTIVO
8850,Residencial,91XXXX47,901XXX446,cliente08850***@correo.com,13,2020-11-17,ACTIVO
8851,Comercial,49XXXX64,946XXX710,cliente08851***@correo.com,7,2024-03-20,ACTIVO
8852,Residencial,39XXXX52,996XXX220,cliente08852***@correo.com,43,2020-02-20,ACTIVO
8853,Residencial,29XXXX77,911XXX878,cliente08853***@correo.com,40,2024-10-22,ACTIVO
8854,Residencial,37XXXX17,903XXX122,cliente08854***@correo.com,43,2022-11-19,ACTIVO
8855,Residencial,95XXXX53,977XXX632,cliente08855***@correo.com,30,2023-12-03,ACTIVO
8856,Comercial,68XXXX59,905XXX771,cliente08856***@correo.com,9,2021-07-05,ACTIVO
8857,Residencial,91XXXX80,926XXX309,cliente08857***@correo.com,9,2022-01-07,ACTIVO
8858,Residencial,55XXXX69,916XXX722,cliente08858***@correo.com,9,2019-10-07,ACTIVO
8859,Residencial,73XXXX19,984XXX441,cliente08859***@correo.com,5,2020-05-06,ACTIVO
8860,Residencial,53XXXX72,912XXX690,cliente08860***@correo.com,40,2023-04-28,ACTIVO
8861,Comercial,18XXXX22,919XXX256,cliente08861***@correo.com,17,2018-10-10,ACTIVO
8862,Residencial,64XXXX67,904XXX820,cliente08862***@correo.com,15,2019-02-26,ACTIVO
8863,Comercial,48XXXX70,981XXX260,cliente08863***@correo.com,15,2023-07-13,ACTIVO
8864,Residencial,95XXXX58,955XXX411,cliente08864***@correo.com,15,2023-12-31,ACTIVO
8865,Residencial,99XXXX32,931XXX386,cliente08865***@correo.com,43,2018-03-10,ACTIVO
8866,Residencial,67XXXX09,963XXX665,cliente08866***@correo.com,43,2020-01-18,ACTIVO
8867,Comercial,45XXXX97,948XXX249,cliente08867***@correo.com,13,2022-04-29,ACTIVO
8868,Residencial,19XXXX78,949XXX919,cliente08868***@correo.com,9,2023-10-18,ACTIVO
8869,Residencial,58XXXX90,953XXX905,cliente08869***@correo.com,38,2024-11-04,ACTIVO
8870,Residencial,19XXXX84,900XXX086,cliente08870***@correo.com,43,2022-12-18,ACTIVO
8871,Residencial,20XXXX94,923XXX654,cliente08871***@correo.com,3,2019-06-10,ACTIVO
8872,Residencial,26XXXX82,987XXX013,cliente08872***@correo.com,5,2019-07-11,ACTIVO
8873,Residencial,73XXXX46,980XXX345,cliente08873***@correo.com,15,2021-12-27,ACTIVO
8874,Residencial,58XXXX64,944XXX436,cliente08874***@correo.com,38,2018-09-12,ACTIVO
8875,Residencial,73XXXX25,987XXX892,cliente08875***@correo.com,7,2024-07-30,ACTIVO
8876,Residencial,52XXXX73,984XXX818,cliente08876***@correo.com,9,2023-06-12,ACTIVO
8877,Residencial,81XXXX10,902XXX136,cliente08877***@correo.com,36,2020-09-27,ACTIVO
8878,Residencial,80XXXX52,917XXX686,cliente08878***@correo.com,16,2018-06-08,ACTIVO
8879,Residencial,56XXXX02,940XXX753,cliente08879***@correo.com,38,2020-10-30,INACTIVO
8880,Residencial,25XXXX75,922XXX936,cliente08880***@correo.com,43,2019-12-12,ACTIVO
8881,Residencial,70XXXX29,972XXX772,cliente08881***@correo.com,25,2020-06-22,ACTIVO
8882,Residencial,28XXXX84,925XXX979,cliente08882***@correo.com,43,2018-12-15,ACTIVO
8883,Residencial,83XXXX98,929XXX661,cliente08883***@correo.com,7,2022-01-12,ACTIVO
8884,Residencial,52XXXX12,957XXX620,cliente08884***@correo.com,4,2018-02-21,ACTIVO
8885,Residencial,79XXXX20,935XXX982,cliente08885***@correo.com,28,2022-10-01,ACTIVO
8886,Residencial,46XXXX62,927XXX789,cliente08886***@correo.com,10,2019-12-12,ACTIVO
8887,Comercial,47XXXX25,914XXX049,cliente08887***@correo.com,13,2018-11-13,SUSPENDIDO
8888,Residencial,94XXXX14,923XXX047,cliente08888***@correo.com,25,2024-02-26,ACTIVO
8889,Residencial,62XXXX17,954XXX863,cliente08889***@correo.com,30,2020-12-21,ACTIVO
8890,Residencial,28XXXX30,917XXX910,cliente08890***@correo.com,10,2024-06-17,ACTIVO
8891,Residencial,24XXXX27,940XXX159,cliente08891***@correo.com,38,2018-11-02,ACTIVO
8892,Residencial,63XXXX27,972XXX033,cliente08892***@correo.com,39,2022-04-29,ACTIVO
8893,Residencial,56XXXX96,992XXX549,cliente08893***@correo.com,7,2018-04-21,ACTIVO
8894,Residencial,49XXXX01,944XXX737,cliente08894***@correo.com,8,2023-06-30,ACTIVO
8895,Residencial,20XXXX23,914XXX268,cliente08895***@correo.com,13,2019-07-09,ACTIVO
8896,Residencial,40XXXX21,925XXX184,cliente08896***@correo.com,7,2021-01-04,ACTIVO
8897,Comercial,82XXXX33,925XXX091,cliente08897***@correo.com,15,2023-02-14,ACTIVO
8898,Residencial,72XXXX08,926XXX262,cliente08898***@correo.com,30,2022-08-31,ACTIVO
8899,Residencial,62XXXX98,997XXX231,cliente08899***@correo.com,15,2023-05-23,ACTIVO
8900,Residencial,77XXXX52,920XXX975,cliente08900***@correo.com,9,2024-02-08,ACTIVO
8901,Residencial,57XXXX24,942XXX276,cliente08901***@correo.com,9,2023-03-04,ACTIVO
8902,Residencial,93XXXX78,950XXX951,cliente08902***@correo.com,36,2020-04-04,ACTIVO
8903,Residencial,82XXXX50,967XXX193,cliente08903***@correo.com,40,2024-08-01,ACTIVO
8904,Residencial,70XXXX85,996XXX872,cliente08904***@correo.com,40,2024-03-07,ACTIVO
8905,Residencial,89XXXX30,968XXX723,cliente08905***@correo.com,17,2021-05-06,ACTIVO
8906,Residencial,33XXXX23,998XXX677,cliente08906***@correo.com,43,2021-11-14,ACTIVO
8907,Industrial,37XXXX25,948XXX400,cliente08907***@correo.com,39,2019-11-07,ACTIVO
8908,Residencial,51XXXX21,941XXX405,cliente08908***@correo.com,12,2022-10-13,ACTIVO
8909,Residencial,81XXXX75,925XXX460,cliente08909***@correo.com,26,2019-05-04,ACTIVO
8910,Residencial,97XXXX35,979XXX541,cliente08910***@correo.com,19,2020-12-30,ACTIVO
8911,Residencial,89XXXX82,954XXX364,cliente08911***@correo.com,39,2024-04-13,ACTIVO
8912,Residencial,75XXXX77,911XXX277,cliente08912***@correo.com,15,2019-08-23,ACTIVO
8913,Residencial,30XXXX12,992XXX333,cliente08913***@correo.com,33,2021-02-01,ACTIVO
8914,Residencial,88XXXX84,931XXX175,cliente08914***@correo.com,36,2023-12-25,ACTIVO
8915,Residencial,98XXXX37,915XXX843,cliente08915***@correo.com,15,2024-11-09,ACTIVO
8916,Residencial,14XXXX02,941XXX863,cliente08916***@correo.com,40,2019-01-04,ACTIVO
8917,Alumbrado Público,28XXXX23,906XXX982,cliente08917***@correo.com,31,2021-08-13,ACTIVO
8918,Residencial,66XXXX55,960XXX709,cliente08918***@correo.com,4,2022-07-20,ACTIVO
8919,Residencial,33XXXX07,974XXX746,cliente08919***@correo.com,26,2018-08-18,ACTIVO
8920,Residencial,65XXXX51,934XXX983,cliente08920***@correo.com,14,2020-11-08,ACTIVO
8921,Industrial,16XXXX98,940XXX362,cliente08921***@correo.com,38,2021-07-17,ACTIVO
8922,Comercial,83XXXX58,998XXX232,cliente08922***@correo.com,25,2023-01-08,ACTIVO
8923,Residencial,22XXXX45,955XXX377,cliente08923***@correo.com,39,2021-04-28,ACTIVO
8924,Residencial,45XXXX44,913XXX347,cliente08924***@correo.com,30,2024-02-05,ACTIVO
8925,Residencial,91XXXX78,900XXX616,cliente08925***@correo.com,15,2021-02-12,ACTIVO
8926,Residencial,47XXXX37,908XXX270,cliente08926***@correo.com,3,2020-04-16,ACTIVO
8927,Residencial,27XXXX92,941XXX876,cliente08927***@correo.com,7,2020-07-31,ACTIVO
8928,Residencial,34XXXX92,984XXX340,cliente08928***@correo.com,5,2024-11-15,ACTIVO
8929,Residencial,57XXXX10,946XXX154,cliente08929***@correo.com,38,2018-03-05,ACTIVO
8930,Residencial,62XXXX99,971XXX394,cliente08930***@correo.com,40,2024-07-04,ACTIVO
8931,Residencial,68XXXX16,941XXX635,cliente08931***@correo.com,9,2021-12-24,ACTIVO
8932,Residencial,66XXXX67,947XXX069,cliente08932***@correo.com,9,2018-06-19,ACTIVO
8933,Residencial,89XXXX02,965XXX367,cliente08933***@correo.com,13,2023-10-29,ACTIVO
8934,Residencial,67XXXX78,931XXX964,cliente08934***@correo.com,3,2022-06-15,ACTIVO
8935,Residencial,14XXXX22,902XXX814,cliente08935***@correo.com,28,2019-07-23,ACTIVO
8936,Residencial,11XXXX48,948XXX119,cliente08936***@correo.com,37,2021-12-30,ACTIVO
8937,Residencial,14XXXX41,940XXX378,cliente08937***@correo.com,30,2021-03-04,ACTIVO
8938,Residencial,44XXXX07,918XXX875,cliente08938***@correo.com,15,2019-08-22,ACTIVO
8939,Residencial,63XXXX38,996XXX603,cliente08939***@correo.com,13,2024-10-23,ACTIVO
8940,Residencial,67XXXX25,966XXX808,cliente08940***@correo.com,7,2018-06-14,ACTIVO
8941,Residencial,70XXXX10,989XXX743,cliente08941***@correo.com,9,2019-10-15,ACTIVO
8942,Residencial,86XXXX19,983XXX551,cliente08942***@correo.com,4,2021-11-09,ACTIVO
8943,Gobierno,94XXXX70,970XXX360,cliente08943***@correo.com,28,2018-12-30,ACTIVO
8944,Residencial,50XXXX04,959XXX818,cliente08944***@correo.com,43,2021-05-20,ACTIVO
8945,Residencial,31XXXX44,968XXX717,cliente08945***@correo.com,3,2020-06-18,ACTIVO
8946,Residencial,89XXXX57,956XXX012,cliente08946***@correo.com,3,2023-10-28,ACTIVO
8947,Residencial,96XXXX98,993XXX321,cliente08947***@correo.com,28,2021-03-29,ACTIVO
8948,Residencial,97XXXX48,907XXX461,cliente08948***@correo.com,4,2021-05-20,ACTIVO
8949,Residencial,88XXXX42,954XXX484,cliente08949***@correo.com,28,2021-05-08,ACTIVO
8950,Comercial,19XXXX78,901XXX733,cliente08950***@correo.com,36,2022-05-25,ACTIVO
8951,Residencial,47XXXX24,932XXX507,cliente08951***@correo.com,3,2021-04-16,ACTIVO
8952,Residencial,14XXXX03,962XXX446,cliente08952***@correo.com,30,2024-07-17,ACTIVO
8953,Residencial,54XXXX51,949XXX166,cliente08953***@correo.com,20,2024-01-20,ACTIVO
8954,Comercial,64XXXX60,942XXX045,cliente08954***@correo.com,4,2024-04-22,ACTIVO
8955,Residencial,53XXXX31,910XXX271,cliente08955***@correo.com,5,2022-09-01,ACTIVO
8956,Gobierno,12XXXX00,900XXX566,cliente08956***@correo.com,7,2020-02-10,ACTIVO
8957,Residencial,17XXXX52,933XXX265,cliente08957***@correo.com,4,2018-06-21,ACTIVO
8958,Comercial,32XXXX82,988XXX193,cliente08958***@correo.com,28,2024-10-22,ACTIVO
8959,Residencial,79XXXX78,935XXX822,cliente08959***@correo.com,28,2021-12-12,ACTIVO
8960,Residencial,79XXXX77,939XXX389,cliente08960***@correo.com,30,2023-12-05,ACTIVO
8961,Gobierno,42XXXX50,915XXX899,cliente08961***@correo.com,38,2020-09-08,ACTIVO
8962,Residencial,87XXXX60,918XXX523,cliente08962***@correo.com,4,2024-12-21,ACTIVO
8963,Residencial,81XXXX67,972XXX743,cliente08963***@correo.com,26,2024-03-31,ACTIVO
8964,Residencial,51XXXX14,970XXX902,cliente08964***@correo.com,9,2021-10-06,ACTIVO
8965,Residencial,59XXXX57,982XXX031,cliente08965***@correo.com,9,2018-03-26,ACTIVO
8966,Residencial,48XXXX81,926XXX657,cliente08966***@correo.com,40,2023-09-19,ACTIVO
8967,Comercial,46XXXX03,915XXX354,cliente08967***@correo.com,15,2021-06-05,ACTIVO
8968,Residencial,60XXXX98,901XXX490,cliente08968***@correo.com,30,2020-10-30,ACTIVO
8969,Residencial,48XXXX22,946XXX815,cliente08969***@correo.com,13,2022-02-12,ACTIVO
8970,Residencial,85XXXX45,970XXX409,cliente08970***@correo.com,29,2020-03-17,ACTIVO
8971,Residencial,77XXXX96,943XXX704,cliente08971***@correo.com,10,2021-10-03,ACTIVO
8972,Residencial,15XXXX36,960XXX626,cliente08972***@correo.com,30,2022-03-21,ACTIVO
8973,Industrial,20XXXX09,975XXX177,cliente08973***@correo.com,5,2021-06-14,ACTIVO
8974,Residencial,77XXXX38,925XXX179,cliente08974***@correo.com,25,2018-10-27,ACTIVO
8975,Residencial,29XXXX78,953XXX742,cliente08975***@correo.com,39,2018-06-13,ACTIVO
8976,Residencial,13XXXX17,929XXX580,cliente08976***@correo.com,15,2022-07-26,ACTIVO
8977,Residencial,90XXXX45,916XXX720,cliente08977***@correo.com,3,2018-10-30,ACTIVO
8978,Industrial,70XXXX18,965XXX661,cliente08978***@correo.com,7,2024-03-28,ACTIVO
8979,Residencial,57XXXX76,904XXX991,cliente08979***@correo.com,33,2019-07-31,ACTIVO
8980,Residencial,54XXXX05,952XXX542,cliente08980***@correo.com,3,2024-09-21,ACTIVO
8981,Residencial,58XXXX68,975XXX292,cliente08981***@correo.com,5,2023-11-19,ACTIVO
8982,Residencial,88XXXX11,965XXX982,cliente08982***@correo.com,4,2023-05-22,ACTIVO
8983,Residencial,30XXXX68,907XXX060,cliente08983***@correo.com,1,2021-03-18,ACTIVO
8984,Residencial,61XXXX73,941XXX209,cliente08984***@correo.com,7,2020-06-06,ACTIVO
8985,Residencial,53XXXX22,968XXX172,cliente08985***@correo.com,5,2024-02-26,ACTIVO
8986,Residencial,30XXXX58,990XXX767,cliente08986***@correo.com,41,2018-01-03,ACTIVO
8987,Residencial,28XXXX70,973XXX025,cliente08987***@correo.com,15,2022-10-02,ACTIVO
8988,Residencial,69XXXX14,971XXX523,cliente08988***@correo.com,43,2022-09-02,ACTIVO
8989,Residencial,74XXXX31,903XXX439,cliente08989***@correo.com,15,2020-05-21,ACTIVO
8990,Residencial,19XXXX31,948XXX531,cliente08990***@correo.com,30,2018-09-20,ACTIVO
8991,Residencial,37XXXX90,940XXX576,cliente08991***@correo.com,38,2024-09-17,ACTIVO
8992,Residencial,50XXXX45,946XXX938,cliente08992***@correo.com,5,2018-04-01,ACTIVO
8993,Residencial,25XXXX53,939XXX085,cliente08993***@correo.com,15,2024-02-25,ACTIVO
8994,Residencial,76XXXX94,913XXX332,cliente08994***@correo.com,15,2019-09-15,ACTIVO
8995,Residencial,15XXXX30,907XXX641,cliente08995***@correo.com,3,2018-09-19,ACTIVO
8996,Residencial,61XXXX22,990XXX225,cliente08996***@correo.com,3,2022-06-01,ACTIVO
8997,Residencial,67XXXX05,979XXX727,cliente08997***@correo.com,28,2024-03-05,ACTIVO
8998,Residencial,51XXXX93,982XXX340,cliente08998***@correo.com,38,2020-03-26,ACTIVO
8999,Residencial,19XXXX83,961XXX978,cliente08999***@correo.com,38,2024-12-20,ACTIVO
9000,Residencial,15XXXX33,952XXX089,cliente09000***@correo.com,8,2024-06-21,ACTIVO
9001,Residencial,94XXXX26,956XXX237,cliente09001***@correo.com,28,2024-06-07,ACTIVO
9002,Comercial,65XXXX72,969XXX525,cliente09002***@correo.com,4,2023-02-03,ACTIVO
9003,Alumbrado Público,94XXXX66,930XXX932,cliente09003***@correo.com,39,2018-03-12,INACTIVO
9004,Residencial,28XXXX11,921XXX233,cliente09004***@correo.com,3,2022-12-26,ACTIVO
9005,Residencial,39XXXX09,987XXX385,cliente09005***@correo.com,40,2021-07-25,ACTIVO
9006,Comercial,11XXXX87,926XXX888,cliente09006***@correo.com,43,2019-06-11,ACTIVO
9007,Residencial,16XXXX79,929XXX072,cliente09007***@correo.com,22,2021-01-20,ACTIVO
9008,Residencial,84XXXX83,986XXX050,cliente09008***@correo.com,28,2022-09-14,ACTIVO
9009,Residencial,60XXXX20,969XXX723,cliente09009***@correo.com,40,2024-04-10,ACTIVO
9010,Residencial,32XXXX39,995XXX223,cliente09010***@correo.com,30,2021-02-09,ACTIVO
9011,Residencial,31XXXX15,948XXX949,cliente09011***@correo.com,30,2020-04-05,SUSPENDIDO
